time,joy_delta,joy_speed,lqg_delta,d_ff,lqg_speed,lqg_e_cg,lqg_e_cg_dot,lqg_theta_e,lqg_theta_e_dot,future_curvature,lqg_e_cg_hat,lqg_e_cg_dot_hat,lqg_theta_e_hat,lqg_theta_e_dot_hat,yaw,yaw_rate,vx,vy
35.217,0.0,0.0,0.028,0.0,3.0,0.112,-0.006,-0.064,-0.643,0.0,0.128,-0.025,-0.022,-0.013,0.0,0.0,0.1,0.0
35.239,0.0,0.0,-0.006,0.0,3.0,0.123,-0.003,-0.031,0.652,0.0,0.112,-0.045,-0.026,-0.018,0.0,0.0,0.1,0.0
35.28,0.0,0.0,0.054,0.0,3.0,0.136,-0.003,-0.033,-0.031,0.0,0.12,-0.037,-0.025,0.028,0.0,0.0,0.1,0.0
35.349,0.0,0.0,-0.015,0.0,3.0,0.11,-0.007,-0.067,-0.676,0.0,0.132,-0.031,-0.023,0.019,0.0,0.0,0.1,0.0
35.397,0.0,0.0,-0.034,0.0,3.0,0.123,-0.004,-0.039,0.545,0.0,0.11,-0.057,-0.027,-0.012,0.0,0.0,0.1,0.0
35.443,0.0,0.0,0.066,0.0,3.0,0.107,-0.004,-0.037,0.053,0.0,0.119,-0.047,-0.026,0.043,0.0,0.0,0.1,0.0
35.493,0.0,0.0,-0.016,0.0,3.0,0.11,-0.004,-0.039,-0.047,0.0,0.106,-0.059,-0.026,0.026,0.0,0.0,0.1,0.0
35.535,0.0,0.0,0.028,0.0,3.0,0.107,-0.003,-0.03,0.191,0.0,0.106,-0.058,-0.025,0.046,0.0,0.0,0.1,0.0
35.586,0.0,0.0,-0.001,0.0,3.0,0.098,-0.001,-0.008,0.433,0.0,0.104,-0.059,-0.023,0.042,0.0,0.0,0.1,0.0
35.638,0.0,0.0,0.001,0.0,3.0,0.08,-0.004,-0.039,-0.611,0.0,0.096,-0.06,-0.02,0.039,0.0,0.0,0.1,0.0
35.681,0.0,0.0,0.005,0.0,3.0,0.08,-0.004,-0.039,0.0,0.0,0.079,-0.073,-0.021,0.035,0.0,0.0,0.1,0.0
35.727,0.0,0.0,0.041,0.0,3.0,0.094,-0.001,-0.014,0.483,0.0,0.076,-0.072,-0.019,0.062,0.0,0.0,0.1,0.0
35.792,0.0,0.0,0.008,0.0,3.0,0.068,-0.004,-0.038,-0.479,0.0,0.088,-0.059,-0.014,0.065,0.0,0.0,0.1,0.0
35.84,0.0,0.0,-0.04,0.0,3.0,0.066,-0.003,-0.027,0.221,0.0,0.067,-0.078,-0.015,0.023,0.0,0.0,0.1,0.0
35.891,0.0,0.0,0.051,0.0,3.0,0.042,-0.003,-0.03,-0.051,0.0,0.062,-0.076,-0.014,0.057,0.0,0.0,0.1,0.0
35.953,0.0,0.0,0.012,0.0,3.0,0.04,-0.004,-0.037,-0.143,0.0,0.04,-0.089,-0.014,0.054,0.0,0.0,0.1,0.0
36.019,0.0,0.0,0.052,0.0,3.0,0.046,-0.005,-0.053,-0.312,0.0,0.035,-0.088,-0.012,0.084,0.0,0.0,0.1,0.0
36.034,0.0,0.0,0.016,0.0,3.0,0.043,-0.005,-0.049,0.062,0.0,0.04,-0.085,-0.009,0.085,0.0,0.0,0.1,0.0
36.086,0.0,0.0,-0.003,0.0,3.0,0.043,-0.002,-0.024,0.514,0.0,0.038,-0.088,-0.007,0.069,0.0,0.0,0.1,0.0
36.148,0.0,0.0,0.012,0.0,3.0,0.025,-0.003,-0.032,-0.157,0.0,0.038,-0.083,-0.004,0.068,0.0,0.0,0.1,0.0
36.175,0.0,0.0,-0.003,0.0,3.0,0.017,-0.002,-0.023,0.164,0.0,0.022,-0.094,-0.004,0.051,0.0,0.0,0.1,0.0
36.227,0.0,0.0,0.042,0.0,3.0,0.008,-0.002,-0.023,0.018,0.0,0.013,-0.094,-0.002,0.071,0.0,0.0,0.1,0.0
36.304,0.0,0.0,0.024,0.0,3.0,-0.009,-0.001,-0.011,0.225,0.0,0.004,-0.095,-0.0,0.075,0.0,0.0,0.1,0.0
36.326,0.0,0.0,0.022,0.0,3.0,-0.009,-0.001,-0.011,0.0,0.0,-0.012,-0.099,0.002,0.076,0.0,0.0,0.1,0.0
36.379,0.0,0.0,0.034,0.0,3.0,-0.021,-0.003,-0.026,-0.3,0.0,-0.014,-0.092,0.006,0.088,0.0,0.0,0.1,0.0
36.491,0.0,0.0,0.002,0.0,3.0,0.002,-0.005,-0.052,-0.51,0.0,-0.025,-0.097,0.007,0.072,0.0,0.0,0.1,0.0
36.51,0.0,0.0,0.029,0.0,3.0,0.002,-0.005,-0.052,0.0,0.0,-0.006,-0.083,0.01,0.082,0.0,0.0,0.1,0.0
36.554,0.0,0.0,-0.027,0.0,3.0,0.005,-0.003,-0.026,0.511,0.0,-0.003,-0.085,0.01,0.046,0.0,0.0,0.1,0.0
36.588,0.0,0.0,0.01,0.0,3.0,0.005,-0.004,-0.04,-0.267,0.0,-0.001,-0.081,0.011,0.042,0.0,0.0,0.1,0.0
36.639,0.0,0.0,0.004,0.0,3.0,0.007,-0.003,-0.028,0.239,0.0,0.0,-0.081,0.011,0.032,0.0,0.0,0.1,0.0
36.696,0.0,0.0,0.014,0.0,3.0,0.007,-0.005,-0.047,-0.391,0.0,0.002,-0.077,0.011,0.033,0.0,0.0,0.1,0.0
36.752,0.0,0.0,0.007,0.0,3.0,-0.001,0.001,0.01,1.154,0.0,0.002,-0.079,0.009,0.027,0.0,0.0,0.1,0.0
36.819,0.0,0.0,0.021,0.0,3.0,-0.011,-0.003,-0.034,-0.899,0.0,-0.005,-0.075,0.011,0.034,0.0,0.0,0.1,0.0
36.836,0.0,0.0,0.011,0.0,3.0,-0.008,-0.003,-0.027,0.155,0.0,-0.014,-0.082,0.009,0.029,0.0,0.0,0.1,0.0
36.895,0.0,0.0,0.039,0.0,3.0,-0.006,-0.002,-0.025,0.038,0.0,-0.013,-0.077,0.01,0.049,0.0,0.0,0.1,0.0
36.961,0.0,0.0,0.009,0.0,3.0,0.018,-0.006,-0.056,-0.625,0.0,-0.011,-0.073,0.011,0.045,0.0,0.0,0.1,0.0
36.992,0.0,0.0,0.004,0.0,3.0,0.032,-0.004,-0.038,0.356,0.0,0.01,-0.062,0.011,0.039,0.0,0.0,0.1,0.0
37.046,0.0,0.0,-0.027,0.0,3.0,0.034,-0.003,-0.026,0.245,0.0,0.026,-0.054,0.011,0.011,0.0,0.0,0.1,0.0
37.106,0.0,0.0,-0.023,0.0,3.0,0.03,-0.005,-0.055,-0.578,0.0,0.03,-0.054,0.01,-0.013,0.0,0.0,0.1,0.0
37.145,0.0,0.0,0.005,0.0,3.0,0.036,-0.005,-0.046,0.184,0.0,0.027,-0.061,0.005,-0.016,0.0,0.0,0.1,0.0
37.188,0.0,0.0,0.036,0.0,3.0,0.032,-0.005,-0.046,-0.013,0.0,0.031,-0.059,0.003,0.008,0.0,0.0,0.1,0.0
37.244,0.0,0.0,0.013,0.0,3.0,0.029,-0.002,-0.025,0.436,0.0,0.028,-0.064,0.001,0.011,0.0,0.0,0.1,0.0
37.334,0.0,0.0,0.027,0.0,3.0,0.05,-0.006,-0.063,-0.769,0.0,0.026,-0.063,0.0,0.025,0.0,0.0,0.1,0.0
37.373,0.0,0.0,0.015,0.0,3.0,0.061,-0.005,-0.049,0.282,0.0,0.043,-0.056,0.0,0.032,0.0,0.0,0.1,0.0
37.406,0.0,0.0,-0.018,0.0,3.0,0.068,-0.005,-0.052,-0.064,0.0,0.056,-0.052,-0.0,0.013,0.0,0.0,0.1,0.0
37.47,0.0,0.0,-0.014,0.0,3.0,0.065,-0.004,-0.044,0.164,0.0,0.064,-0.052,-0.002,-0.001,0.0,0.0,0.1,0.0
37.493,0.0,0.0,-0.0,0.0,3.0,0.072,-0.004,-0.035,0.179,0.0,0.062,-0.056,-0.004,-0.006,0.0,0.0,0.1,0.0
37.553,0.0,0.0,0.02,0.0,3.0,0.088,-0.004,-0.045,-0.194,0.0,0.068,-0.053,-0.005,0.008,0.0,0.0,0.1,0.0
37.597,0.0,0.0,-0.001,0.0,3.0,0.099,-0.004,-0.043,0.033,0.0,0.083,-0.045,-0.005,0.006,0.0,0.0,0.1,0.0
37.681,0.0,0.0,-0.023,0.0,3.0,0.07,-0.006,-0.059,-0.321,0.0,0.095,-0.042,-0.006,-0.012,0.0,0.0,0.1,0.0
37.7,0.0,0.0,-0.016,0.0,3.0,0.068,-0.006,-0.057,0.041,0.0,0.07,-0.067,-0.012,-0.03,0.0,0.0,0.1,0.0
37.742,0.0,0.0,0.081,0.0,3.0,0.085,-0.005,-0.049,0.161,0.0,0.064,-0.07,-0.015,0.03,0.0,0.0,0.1,0.0
37.801,0.0,0.0,0.037,0.0,3.0,0.085,-0.003,-0.032,0.345,0.0,0.079,-0.06,-0.013,0.056,0.0,0.0,0.1,0.0
37.852,0.0,0.0,-0.023,0.0,3.0,0.086,-0.004,-0.043,-0.224,0.0,0.081,-0.06,-0.011,0.031,0.0,0.0,0.1,0.0
37.918,0.0,0.0,-0.006,0.0,3.0,0.08,-0.003,-0.029,0.27,0.0,0.082,-0.061,-0.012,0.022,0.0,0.0,0.1,0.0
37.934,0.0,0.0,0.004,0.0,3.0,0.081,-0.003,-0.027,0.044,0.0,0.077,-0.064,-0.012,0.02,0.0,0.0,0.1,0.0
37.974,0.0,0.0,0.015,0.0,3.0,0.094,-0.007,-0.065,-0.756,0.0,0.077,-0.063,-0.011,0.028,0.0,0.0,0.1,0.0
38.035,0.0,0.0,0.003,0.0,3.0,0.087,-0.004,-0.037,0.569,0.0,0.088,-0.06,-0.011,0.026,0.0,0.0,0.1,0.0
38.102,0.0,0.0,-0.009,0.0,3.0,0.082,-0.006,-0.061,-0.491,0.0,0.084,-0.065,-0.012,0.014,0.0,0.0,0.1,0.0
38.144,0.0,0.0,0.015,0.0,3.0,0.09,-0.002,-0.025,0.727,0.0,0.079,-0.072,-0.014,0.021,0.0,0.0,0.1,0.0
38.196,0.0,0.0,0.03,0.0,3.0,0.082,-0.002,-0.017,0.16,0.0,0.085,-0.064,-0.012,0.041,0.0,0.0,0.1,0.0
38.258,0.0,0.0,-0.014,0.0,3.0,0.085,-0.006,-0.056,-0.786,0.0,0.079,-0.066,-0.011,0.024,0.0,0.0,0.1,0.0
38.309,0.0,0.0,0.007,0.0,3.0,0.084,-0.002,-0.025,0.629,0.0,0.08,-0.069,-0.012,0.024,0.0,0.0,0.1,0.0
38.367,0.0,0.0,0.012,0.0,3.0,0.075,-0.003,-0.035,-0.202,0.0,0.08,-0.067,-0.011,0.03,0.0,0.0,0.1,0.0
38.394,0.0,0.0,0.002,0.0,3.0,0.079,0.003,0.032,1.343,0.0,0.072,-0.072,-0.011,0.024,0.0,0.0,0.1,0.0
38.456,0.0,0.0,0.023,0.0,3.0,0.078,-0.002,-0.021,-1.061,0.0,0.075,-0.057,-0.007,0.04,0.0,0.0,0.1,0.0
38.494,0.0,0.0,-0.031,0.0,3.0,0.082,-0.005,-0.048,-0.55,0.0,0.075,-0.058,-0.006,0.01,0.0,0.0,0.1,0.0
38.552,0.0,0.0,-0.001,0.0,3.0,0.082,-0.005,-0.046,0.044,0.0,0.077,-0.059,-0.007,0.006,0.0,0.0,0.1,0.0
38.603,0.0,0.0,0.008,0.0,3.0,0.079,-0.002,-0.021,0.492,0.0,0.078,-0.061,-0.009,0.008,0.0,0.0,0.1,0.0
38.663,0.0,0.0,0.012,0.0,3.0,0.069,-0.001,-0.013,0.164,0.0,0.075,-0.061,-0.009,0.014,0.0,0.0,0.1,0.0
38.68,0.0,0.0,0.009,0.0,3.0,0.069,-0.001,-0.013,0.0,0.0,0.067,-0.063,-0.009,0.016,0.0,0.0,0.1,0.0
38.754,0.0,0.0,0.018,0.0,3.0,0.054,-0.004,-0.04,-0.544,0.0,0.066,-0.06,-0.008,0.026,0.0,0.0,0.1,0.0
38.809,0.0,0.0,0.001,0.0,3.0,0.056,-0.005,-0.048,-0.16,0.0,0.052,-0.071,-0.01,0.019,0.0,0.0,0.1,0.0
38.864,0.0,0.0,0.041,0.0,3.0,0.06,-0.005,-0.052,-0.066,0.0,0.052,-0.071,-0.01,0.045,0.0,0.0,0.1,0.0
38.915,0.0,0.0,0.016,0.0,3.0,0.052,-0.002,-0.016,0.71,0.0,0.055,-0.07,-0.009,0.05,0.0,0.0,0.1,0.0
38.943,0.0,0.0,0.003,0.0,3.0,0.052,-0.002,-0.016,0.0,0.0,0.049,-0.072,-0.008,0.044,0.0,0.0,0.1,0.0
38.992,0.0,0.0,0.011,0.0,3.0,0.041,-0.006,-0.063,-0.936,0.0,0.048,-0.068,-0.006,0.045,0.0,0.0,0.1,0.0
39.069,0.0,0.0,-0.001,0.0,3.0,0.046,-0.004,-0.044,0.388,0.0,0.038,-0.081,-0.007,0.033,0.0,0.0,0.1,0.0
39.104,0.0,0.0,0.043,0.0,3.0,0.049,-0.003,-0.027,0.324,0.0,0.041,-0.076,-0.006,0.059,0.0,0.0,0.1,0.0
39.143,0.0,0.0,0.004,0.0,3.0,0.041,-0.001,-0.014,0.276,0.0,0.044,-0.072,-0.004,0.053,0.0,0.0,0.1,0.0
39.196,0.0,0.0,-0.007,0.0,3.0,0.041,-0.005,-0.055,-0.826,0.0,0.038,-0.074,-0.003,0.038,0.0,0.0,0.1,0.0
39.259,0.0,0.0,0.012,0.0,3.0,0.043,-0.003,-0.028,0.537,0.0,0.036,-0.077,-0.003,0.038,0.0,0.0,0.1,0.0
39.31,0.0,0.0,0.02,0.0,3.0,0.047,-0.005,-0.053,-0.501,0.0,0.038,-0.073,-0.002,0.046,0.0,0.0,0.1,0.0
39.356,0.0,0.0,0.002,0.0,3.0,0.046,-0.003,-0.027,0.529,0.0,0.042,-0.073,-0.002,0.038,0.0,0.0,0.1,0.0
39.419,0.0,0.0,0.007,0.0,3.0,0.044,-0.003,-0.034,-0.155,0.0,0.042,-0.071,-0.001,0.035,0.0,0.0,0.1,0.0
39.434,0.0,0.0,0.004,0.0,3.0,0.044,-0.003,-0.034,0.0,0.0,0.04,-0.073,-0.002,0.029,0.0,0.0,0.1,0.0
39.483,0.0,0.0,0.013,0.0,3.0,0.047,-0.006,-0.058,-0.475,0.0,0.04,-0.072,-0.001,0.032,0.0,0.0,0.1,0.0
39.543,0.0,0.0,0.01,0.0,3.0,0.058,-0.005,-0.049,0.177,0.0,0.042,-0.074,-0.003,0.031,0.0,0.0,0.1,0.0
39.582,0.0,0.0,0.015,0.0,3.0,0.061,-0.003,-0.033,0.333,0.0,0.052,-0.069,-0.002,0.037,0.0,0.0,0.1,0.0
39.643,0.0,0.0,-0.008,0.0,3.0,0.071,-0.004,-0.041,-0.161,0.0,0.056,-0.066,-0.002,0.024,0.0,0.0,0.1,0.0
39.681,0.0,0.0,-0.004,0.0,3.0,0.066,-0.002,-0.015,0.502,0.0,0.065,-0.061,-0.002,0.015,0.0,0.0,0.1,0.0
39.75,0.0,0.0,-0.009,0.0,3.0,0.066,-0.002,-0.023,-0.143,0.0,0.063,-0.061,-0.002,0.003,0.0,0.0,0.1,0.0
39.799,0.0,0.0,0.007,0.0,3.0,0.076,-0.004,-0.045,-0.44,0.0,0.063,-0.06,-0.003,0.004,0.0,0.0,0.1,0.0
39.846,0.0,0.0,0.007,0.0,3.0,0.076,-0.004,-0.038,0.132,0.0,0.071,-0.056,-0.004,0.007,0.0,0.0,0.1,0.0
39.896,0.0,0.0,-0.005,0.0,3.0,0.082,-0.004,-0.038,-0.009,0.0,0.073,-0.057,-0.005,-0.001,0.0,0.0,0.1,0.0
39.957,0.0,0.0,0.009,0.0,3.0,0.081,-0.004,-0.038,0.019,0.0,0.078,-0.055,-0.006,0.004,0.0,0.0,0.1,0.0
40.022,0.0,0.0,0.001,0.0,3.0,0.082,-0.002,-0.022,0.301,0.0,0.077,-0.057,-0.008,0.001,0.0,0.0,0.1,0.0
40.052,0.0,0.0,0.012,0.0,3.0,0.088,-0.002,-0.025,-0.046,0.0,0.078,-0.055,-0.008,0.008,0.0,0.0,0.1,0.0
40.097,0.0,0.0,0.001,0.0,3.0,0.089,-0.004,-0.035,-0.215,0.0,0.084,-0.05,-0.008,0.007,0.0,0.0,0.1,0.0
40.154,0.0,0.0,-0.01,0.0,3.0,0.091,-0.007,-0.07,-0.697,0.0,0.086,-0.051,-0.009,-0.003,0.0,0.0,0.1,0.0
40.2,0.0,0.0,0.004,0.0,3.0,0.095,-0.003,-0.034,0.727,0.0,0.087,-0.058,-0.012,-0.003,0.0,0.0,0.1,0.0
40.227,0.0,0.0,0.023,0.0,3.0,0.092,-0.003,-0.034,0.003,0.0,0.091,-0.055,-0.012,0.014,0.0,0.0,0.1,0.0
40.281,0.0,0.0,-0.002,0.0,3.0,0.091,-0.003,-0.034,-0.005,0.0,0.089,-0.057,-0.013,0.01,0.0,0.0,0.1,0.0
40.344,0.0,0.0,0.009,0.0,3.0,0.099,-0.004,-0.037,-0.052,0.0,0.088,-0.058,-0.013,0.014,0.0,0.0,0.1,0.0
40.399,0.0,0.0,0.009,0.0,3.0,0.1,-0.005,-0.055,-0.364,0.0,0.095,-0.054,-0.013,0.019,0.0,0.0,0.1,0.0
40.476,0.0,0.0,-0.009,0.0,3.0,0.098,-0.006,-0.055,-0.006,0.0,0.096,-0.058,-0.014,0.009,0.0,0.0,0.1,0.0
40.492,0.0,0.0,0.01,0.0,3.0,0.108,-0.003,-0.033,0.452,0.0,0.094,-0.063,-0.016,0.013,0.0,0.0,0.1,0.0
40.55,0.0,0.0,0.018,0.0,3.0,0.104,-0.004,-0.041,-0.174,0.0,0.104,-0.055,-0.014,0.026,0.0,0.0,0.1,0.0
40.611,0.0,0.0,-0.018,0.0,3.0,0.117,-0.004,-0.037,0.097,0.0,0.101,-0.061,-0.015,0.008,0.0,0.0,0.1,0.0
40.642,0.0,0.0,0.012,0.0,3.0,0.116,-0.005,-0.055,-0.365,0.0,0.112,-0.053,-0.014,0.018,0.0,0.0,0.1,0.0
40.689,0.0,0.0,-0.021,0.0,3.0,0.104,-0.001,-0.012,0.86,0.0,0.113,-0.058,-0.016,-0.001,0.0,0.0,0.1,0.0
40.733,0.0,0.0,0.01,0.0,3.0,0.109,-0.002,-0.024,-0.246,0.0,0.102,-0.062,-0.016,0.005,0.0,0.0,0.1,0.0
40.795,0.0,0.0,0.02,0.0,3.0,0.116,-0.002,-0.018,0.13,0.0,0.105,-0.057,-0.016,0.019,0.0,0.0,0.1,0.0
40.829,0.0,0.0,-0.006,0.0,3.0,0.106,-0.003,-0.029,-0.235,0.0,0.112,-0.05,-0.014,0.014,0.0,0.0,0.1,0.0
40.887,0.0,0.0,-0.02,0.0,3.0,0.1,-0.003,-0.027,0.042,0.0,0.104,-0.058,-0.015,-0.005,0.0,0.0,0.1,0.0
40.952,0.0,0.0,0.02,0.0,3.0,0.097,-0.004,-0.04,-0.258,0.0,0.097,-0.061,-0.016,0.009,0.0,0.0,0.1,0.0
40.998,0.0,0.0,0.018,0.0,3.0,0.106,-0.004,-0.036,0.091,0.0,0.094,-0.063,-0.017,0.02,0.0,0.0,0.1,0.0
41.06,0.0,0.0,0.015,0.0,3.0,0.1,-0.004,-0.035,0.004,0.0,0.101,-0.057,-0.015,0.03,0.0,0.0,0.1,0.0
41.101,0.0,0.0,-0.014,0.0,3.0,0.091,-0.003,-0.028,0.15,0.0,0.097,-0.062,-0.016,0.015,0.0,0.0,0.1,0.0
41.14,0.0,0.0,0.013,0.0,3.0,0.087,-0.002,-0.024,0.084,0.0,0.089,-0.067,-0.016,0.021,0.0,0.0,0.1,0.0
41.191,0.0,0.0,0.021,0.0,3.0,0.084,0.003,0.025,0.981,0.0,0.084,-0.067,-0.015,0.033,0.0,0.0,0.1,0.0
41.235,0.0,0.0,0.01,0.0,3.0,0.082,-0.004,-0.041,-1.326,0.0,0.082,-0.057,-0.011,0.037,0.0,0.0,0.1,0.0
41.295,0.0,0.0,-0.018,0.0,3.0,0.068,-0.004,-0.037,0.087,0.0,0.078,-0.063,-0.011,0.017,0.0,0.0,0.1,0.0
41.341,0.0,0.0,0.013,0.0,3.0,0.067,-0.002,-0.016,0.407,0.0,0.066,-0.072,-0.013,0.021,0.0,0.0,0.1,0.0
41.386,0.0,0.0,0.037,0.0,3.0,0.057,-0.002,-0.02,-0.085,0.0,0.063,-0.068,-0.011,0.045,0.0,0.0,0.1,0.0
41.439,0.0,0.0,0.005,0.0,3.0,0.056,-0.001,-0.011,0.188,0.0,0.054,-0.072,-0.01,0.041,0.0,0.0,0.1,0.0
41.484,0.0,0.0,0.018,0.0,3.0,0.054,-0.003,-0.025,-0.286,0.0,0.053,-0.067,-0.008,0.049,0.0,0.0,0.1,0.0
41.555,0.0,0.0,-0.002,0.0,3.0,0.047,-0.001,-0.008,0.346,0.0,0.051,-0.067,-0.006,0.039,0.0,0.0,0.1,0.0
41.662,0.0,0.0,0.005,0.0,3.0,0.047,-0.002,-0.016,-0.166,0.0,0.044,-0.067,-0.005,0.035,0.0,0.0,0.1,0.0
41.711,0.0,0.0,0.01,0.0,3.0,0.034,-0.001,-0.012,0.086,0.0,0.043,-0.064,-0.003,0.036,0.0,0.0,0.1,0.0
41.751,0.0,0.0,0.002,0.0,3.0,0.027,0.004,0.038,0.994,0.0,0.032,-0.069,-0.003,0.029,0.0,0.0,0.1,0.0
41.78,0.0,0.0,0.025,0.0,3.0,0.019,-0.002,-0.022,-1.194,0.0,0.025,-0.061,0.001,0.042,0.0,0.0,0.1,0.0
41.827,0.0,0.0,-0.005,0.0,3.0,0.021,-0.002,-0.023,-0.03,0.0,0.016,-0.066,0.001,0.028,0.0,0.0,0.1,0.0
41.885,0.0,0.0,0.023,0.0,3.0,0.011,-0.003,-0.027,-0.072,0.0,0.017,-0.062,0.001,0.039,0.0,0.0,0.1,0.0
41.939,0.0,0.0,0.005,0.0,3.0,0.009,-0.003,-0.035,-0.158,0.0,0.009,-0.068,0.001,0.033,0.0,0.0,0.1,0.0
41.978,0.0,0.0,0.027,0.0,3.0,0.007,-0.003,-0.027,0.15,0.0,0.005,-0.069,0.001,0.044,0.0,0.0,0.1,0.0
42.047,0.0,0.0,0.021,0.0,3.0,-0.015,-0.004,-0.037,-0.189,0.0,0.003,-0.068,0.002,0.051,0.0,0.0,0.1,0.0
42.095,0.0,0.0,0.011,0.0,3.0,-0.023,-0.004,-0.041,-0.089,0.0,-0.017,-0.083,0.001,0.045,0.0,0.0,0.1,0.0
42.149,0.0,0.0,0.058,0.0,3.0,-0.032,-0.003,-0.028,0.267,0.0,-0.027,-0.087,0.001,0.077,0.0,0.0,0.1,0.0
42.224,0.0,0.0,0.039,0.0,3.0,-0.056,-0.002,-0.022,0.118,0.0,-0.036,-0.089,0.003,0.091,0.0,0.0,0.1,0.0
42.238,0.0,0.0,0.028,0.0,3.0,-0.056,-0.002,-0.022,0.0,0.0,-0.059,-0.1,0.004,0.093,0.0,0.0,0.1,0.0
42.285,0.0,0.0,0.055,0.0,3.0,-0.06,0.002,0.017,0.778,0.0,-0.062,-0.094,0.008,0.118,0.0,0.0,0.1,0.0
42.334,0.0,0.0,0.01,0.0,3.0,-0.059,-0.002,-0.024,-0.816,0.0,-0.065,-0.086,0.015,0.107,0.0,0.0,0.1,0.0
42.419,0.0,0.0,-0.008,0.0,3.0,-0.073,-0.002,-0.022,0.034,0.0,-0.064,-0.083,0.018,0.083,0.0,0.0,0.1,0.0
42.446,0.0,0.0,0.002,0.0,3.0,-0.073,-0.004,-0.04,-0.348,0.0,-0.076,-0.09,0.018,0.065,0.0,0.0,0.1,0.0
42.495,0.0,0.0,0.039,0.0,3.0,-0.069,-0.002,-0.021,0.366,0.0,-0.078,-0.089,0.019,0.077,0.0,0.0,0.1,0.0
42.56,0.0,0.0,0.024,0.0,3.0,-0.07,-0.004,-0.045,-0.469,0.0,-0.074,-0.082,0.021,0.079,0.0,0.0,0.1,0.0
42.621,0.0,0.0,0.002,0.0,3.0,-0.079,0.002,0.02,1.3,0.0,-0.075,-0.084,0.021,0.062,0.0,0.0,0.1,0.0
42.651,0.0,0.0,0.023,0.0,3.0,-0.075,-0.003,-0.032,-1.049,0.0,-0.082,-0.078,0.024,0.064,0.0,0.0,0.1,0.0
42.684,0.0,0.0,0.012,0.0,3.0,-0.083,-0.003,-0.028,0.092,0.0,-0.08,-0.077,0.025,0.056,0.0,0.0,0.1,0.0
42.739,0.0,0.0,0.014,0.0,3.0,-0.084,-0.003,-0.033,-0.108,0.0,-0.087,-0.08,0.024,0.05,0.0,0.0,0.1,0.0
42.78,0.0,0.0,0.032,0.0,3.0,-0.081,-0.003,-0.033,0.002,0.0,-0.088,-0.079,0.024,0.058,0.0,0.0,0.1,0.0
42.836,0.0,0.0,0.026,0.0,3.0,-0.076,-0.004,-0.042,-0.184,0.0,-0.086,-0.076,0.024,0.062,0.0,0.0,0.1,0.0
42.884,0.0,0.0,0.014,0.0,3.0,-0.082,-0.003,-0.03,0.251,0.0,-0.081,-0.074,0.024,0.057,0.0,0.0,0.1,0.0
42.928,0.0,0.0,0.013,0.0,3.0,-0.077,-0.004,-0.039,-0.185,0.0,-0.086,-0.077,0.024,0.05,0.0,0.0,0.1,0.0
42.975,0.0,0.0,0.029,0.0,3.0,-0.076,-0.004,-0.038,0.012,0.0,-0.082,-0.074,0.024,0.057,0.0,0.0,0.1,0.0
43.04,0.0,0.0,0.015,0.0,3.0,-0.065,-0.002,-0.024,0.293,0.0,-0.081,-0.073,0.023,0.052,0.0,0.0,0.1,0.0
43.087,0.0,0.0,0.019,0.0,3.0,-0.058,-0.004,-0.037,-0.272,0.0,-0.071,-0.064,0.025,0.054,0.0,0.0,0.1,0.0
43.145,0.0,0.0,-0.007,0.0,3.0,-0.043,-0.003,-0.032,0.105,0.0,-0.063,-0.061,0.024,0.035,0.0,0.0,0.1,0.0
43.235,0.0,0.0,0.002,0.0,3.0,-0.05,-0.002,-0.023,0.189,0.0,-0.049,-0.053,0.024,0.026,0.0,0.0,0.1,0.0
43.26,0.0,0.0,-0.013,0.0,3.0,-0.052,-0.003,-0.028,-0.102,0.0,-0.053,-0.057,0.022,0.004,0.0,0.0,0.1,0.0
43.301,0.0,0.0,0.027,0.0,3.0,-0.041,-0.006,-0.06,-0.637,0.0,-0.056,-0.058,0.02,0.015,0.0,0.0,0.1,0.0
43.34,0.0,0.0,0.029,0.0,3.0,-0.038,-0.003,-0.031,0.572,0.0,-0.046,-0.056,0.018,0.028,0.0,0.0,0.1,0.0
43.387,0.0,0.0,0.012,0.0,3.0,-0.038,-0.005,-0.055,-0.472,0.0,-0.042,-0.054,0.017,0.027,0.0,0.0,0.1,0.0
43.434,0.0,0.0,0.009,0.0,3.0,-0.033,-0.001,-0.011,0.875,0.0,-0.042,-0.059,0.015,0.023,0.0,0.0,0.1,0.0
43.508,0.0,0.0,0.029,0.0,3.0,-0.028,-0.005,-0.053,-0.846,0.0,-0.037,-0.052,0.015,0.036,0.0,0.0,0.1,0.0
43.573,0.0,0.0,-0.001,0.0,3.0,-0.025,-0.003,-0.032,0.426,0.0,-0.032,-0.054,0.014,0.025,0.0,0.0,0.1,0.0
43.607,0.0,0.0,0.014,0.0,3.0,-0.02,-0.004,-0.044,-0.24,0.0,-0.029,-0.053,0.013,0.027,0.0,0.0,0.1,0.0
43.664,0.0,0.0,0.01,0.0,3.0,-0.018,-0.003,-0.031,0.263,0.0,-0.024,-0.053,0.012,0.025,0.0,0.0,0.1,0.0
43.714,0.0,0.0,0.011,0.0,3.0,-0.009,-0.003,-0.033,-0.037,0.0,-0.021,-0.051,0.011,0.025,0.0,0.0,0.1,0.0
43.778,0.0,0.0,0.009,0.0,3.0,-0.01,-0.002,-0.016,0.332,0.0,-0.013,-0.047,0.011,0.025,0.0,0.0,0.1,0.0
